DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_AIRPORT_SEQ_ID,DEST_AIRPORT_SEQ_ID,QUARTER,MONTH
13.00,0.00,1217305,1289208,1,3
13.00,0.00,1217305,1379611,4,10
13.00,0.00,1217305,1389101,1,1
13.00,0.00,1217305,1389101,4,11
13.00,0.00,1217305,1469103,2,4
13.00,0.00,1221702,1473004,1,1
13.00,0.00,1221702,1473004,1,3
13.00,0.00,1222305,1324402,1,3
13.00,0.00,1222305,1324402,2,4
13.00,0.00,1226403,1451202,4,10
13.00,0.00,1226603,1473004,1,1
13.00,0.00,1226603,1473004,1,3
13.00,0.00,1226604,1129806,4,10
13.00,0.00,1226604,1129806,4,11
13.00,0.00,1226604,1473004,3,8
13.00,0.00,1227806,1473004,3,7
13.00,0.00,1232102,1371502,3,7
13.00,0.00,1232402,1452402,3,9
13.00,0.00,1233904,1052907,1,1
13.00,0.00,1233904,1052907,3,8
13.00,0.00,1233904,1143302,3,9
13.00,0.00,1233904,1154005,1,1
13.00,0.00,1233904,1161802,1,1
13.00,0.00,1233904,1226403,3,9
13.00,0.00,1233904,1226604,3,8
13.00,0.00,1233904,1486903,4,11
13.00,0.00,1233904,1507003,3,9
13.00,0.00,1233904,1507003,4,11
13.00,0.00,1233904,1609107,4,11
13.00,0.00,1240203,1275804,2,4
13.00,0.00,1244807,1473004,3,9
13.00,0.00,1244807,1473004,4,11
13.00,0.00,1247805,1029906,1,3
13.00,0.00,1247805,1029906,4,11
13.00,0.00,1247805,1119302,3,8
13.00,0.00,1252306,1029906,2,5
13.00,0.00,1252306,1474703,2,6
13.00,0.00,1275804,1389101,1,1
13.00,0.00,1280702,1029906,3,9
13.00,0.00,1281501,1574101,1,1
13.00,0.00,1281902,1474703,2,5
13.00,0.00,1281902,1482805,1,2
13.00,0.00,1285105,1055102,3,8
13.00,0.00,1289208,1217305,2,5
13.00,0.00,1289208,1324402,2,4
13.00,0.00,1289208,1324402,2,5
13.00,0.00,1289208,1330303,1,3
13.00,0.00,1289208,1330303,2,5
13.00,0.00,1289208,1330303,2,6
13.00,0.00,1289209,1029906,3,7
13.00,0.00,1289209,1330304,3,7
13.00,0.00,1289209,1330304,4,11
13.00,0.00,1289209,1405703,3,7
13.00,0.00,1289607,1019408,1,1
13.00,0.00,1289607,1019408,2,5
13.00,0.00,1289607,1315805,1,1
13.00,0.00,1289607,1315805,1,2
13.00,0.00,1289607,1315805,1,3
13.00,0.00,1289607,1315805,2,5
13.00,0.00,1289608,1019408,3,8
13.00,0.00,1295407,1451202,2,4
13.00,0.00,1295407,1451202,2,5
13.00,0.00,1295407,1451202,3,7
13.00,0.00,1298202,1469103,1,1
13.00,0.00,1299206,1473004,3,7
13.00,0.00,1306106,1609106,1,1
13.00,0.00,1315805,1289607,2,5
13.00,0.00,1319802,1473004,4,10
13.00,0.00,1320003,1387102,2,4
13.00,0.00,1320003,1387103,4,10
13.00,0.00,1320402,1324402,2,5
13.00,0.00,1320403,1129806,4,10
13.00,0.00,1320403,1451202,4,11
13.00,0.00,1320403,1524906,3,9
13.00,0.00,1324402,1014005,1,2
13.00,0.00,1324402,1069302,1,2
13.00,0.00,1324402,1069302,2,6
13.00,0.00,1324402,1143302,1,2
13.00,0.00,1324402,1161206,1,2
13.00,0.00,1324402,1161206,2,5
13.00,0.00,1324402,1161206,2,6
13.00,0.00,1324402,1163703,2,5
13.00,0.00,1324402,1169706,1,1
13.00,0.00,1324402,1169706,1,3
13.00,0.00,1324402,1200305,2,5
13.00,0.00,1324402,1233904,1,2
13.00,0.00,1324402,1291703,1,2
13.00,0.00,1324402,1295106,1,1
13.00,0.00,1324402,1295106,1,2
13.00,0.00,1324402,1337703,1,2
13.00,0.00,1324402,1405702,1,3
13.00,0.00,1324402,1405702,2,6
13.00,0.00,1324402,1410005,1,1
13.00,0.00,1324402,1451202,1,1
13.00,0.00,1324402,1484306,2,4
13.00,0.00,1324402,1484306,2,5
13.00,0.00,1324403,1029906,4,11
13.00,0.00,1324403,1040805,4,11
13.00,0.00,1324403,1069303,4,11
13.00,0.00,1324403,1130802,4,11
13.00,0.00,1324403,1143302,3,8
13.00,0.00,1324403,1163704,3,7
13.00,0.00,1324403,1163704,4,10
13.00,0.00,1324403,1289209,3,9
13.00,0.00,1324403,1349506,3,9
13.00,0.00,1324403,1385104,3,9
13.00,0.00,1324403,1393102,3,9
13.00,0.00,1324403,1405703,3,8
13.00,0.00,1324403,1405703,4,10
13.00,0.00,1324403,1410703,3,7
13.00,0.00,1324403,1457607,4,11
13.00,0.00,1324403,1474703,3,7
13.00,0.00,1324403,1474703,3,9
13.00,0.00,1329502,1129806,2,4
13.00,0.00,1329502,1389101,2,6
13.00,0.00,1329502,1457002,1,1
13.00,0.00,1329502,1457002,2,4
13.00,0.00,1329502,1473004,1,2
13.00,0.00,1329503,1457002,3,9
13.00,0.00,1329605,1324403,4,11
13.00,0.00,1329605,1410005,1,1
13.00,0.00,1329605,1410006,4,11
13.00,0.00,1329605,1451202,4,11
13.00,0.00,1330303,1029906,1,2
13.00,0.00,1330303,1029906,1,3
13.00,0.00,1330303,1029906,1,3
13.00,0.00,1330303,1029906,1,3
13.00,0.00,1330303,1474703,1,3
13.00,0.00,1330303,1474703,2,5
13.00,0.00,1330303,1474703,2,6
13.00,0.00,1330303,1484306,1,1
13.00,0.00,1330303,1484306,2,6
13.00,0.00,1330303,1530402,2,4
13.00,0.00,1330304,1029906,3,8
13.00,0.00,1330304,1129806,3,7
13.00,0.00,1330304,1474703,3,7
13.00,0.00,1330304,1484306,3,7
13.00,0.00,1330304,1484306,3,8
13.00,0.00,1330304,1484306,3,9
13.00,0.00,1334207,1158702,1,3
13.00,0.00,1346706,1639005,2,4
13.00,0.00,1348702,1348702,2,4
13.00,0.00,1349505,1119302,1,2
13.00,0.00,1349505,1324402,1,2
13.00,0.00,1349505,1473004,2,4
13.00,0.00,1349506,1324403,3,9
13.00,0.00,1379610,1129806,2,4
13.00,0.00,1379610,1163807,2,5
13.00,0.00,1379610,1324402,2,6
13.00,0.00,1379610,1457002,1,1
13.00,0.00,1379610,1467903,1,2
13.00,0.00,1379611,1163807,3,9
13.00,0.00,1379611,1467903,4,11
13.00,0.00,1385104,1129806,4,10
13.00,0.00,1385104,1324403,3,7
13.00,0.00,1385104,1324403,3,8
13.00,0.00,1387102,1154005,2,4
13.00,0.00,1387103,1451202,3,9
13.00,0.00,1387306,1029906,3,8
13.00,0.00,1387306,1029906,3,8
13.00,0.00,1387306,1184502,4,10
13.00,0.00,1387306,1504902,1,2
13.00,0.00,1387306,1504902,4,10
13.00,0.00,1389101,1029906,3,8
13.00,0.00,1389101,1052907,4,11
13.00,0.00,1389101,1055902,1,1
13.00,0.00,1389101,1055902,4,11
13.00,0.00,1389101,1072103,4,11
13.00,0.00,1389101,1105703,2,4
13.00,0.00,1389101,1129203,3,7
13.00,0.00,1389101,1129806,3,8
13.00,0.00,1389101,1161802,2,4
13.00,0.00,1389101,1161803,3,7
13.00,0.00,1389101,1161803,4,10
13.00,0.00,1389101,1188402,1,1
13.00,0.00,1389101,1217305,3,9
13.00,0.00,1389101,1324403,3,9
13.00,0.00,1389101,1329503,4,11
13.00,0.00,1389101,1330303,2,5
13.00,0.00,1389101,1405702,1,1
13.00,0.00,1389101,1405702,1,2
13.00,0.00,1389101,1405702,1,3
13.00,0.00,1389101,1405702,2,5
13.00,0.00,1389101,1410702,2,6
13.00,0.00,1389101,1468903,4,11
13.00,0.00,1389101,1486903,1,1
13.00,0.00,1393008,1029906,1,1
13.00,0.00,1393008,1029906,2,4
13.00,0.00,1393008,1029906,2,5
13.00,0.00,1393008,1029906,2,5
13.00,0.00,1393008,1029906,2,6
13.00,0.00,1393008,1029906,3,7
13.00,0.00,1393008,1029906,4,10
13.00,0.00,1393008,1039708,3,9
13.00,0.00,1393008,1129806,2,4
13.00,0.00,1393008,1195303,3,8
13.00,0.00,1393008,1473004,3,9
13.00,0.00,1393008,1484306,2,4
13.00,0.00,1397005,1410206,1,2
13.00,0.00,1400404,1055902,3,8
13.00,0.00,1402702,1330304,3,9
13.00,0.00,1405702,1055902,1,1
13.00,0.00,1405702,1119302,2,6
13.00,0.00,1405702,1188402,2,4
13.00,0.00,1405702,1326404,1,2
13.00,0.00,1405702,1389101,1,1
13.00,0.00,1405703,1029906,3,7
13.00,0.00,1405703,1389101,3,8
13.00,0.00,1405703,1474703,4,11
13.00,0.00,1410005,1161802,1,3
13.00,0.00,1410005,1161802,2,4
13.00,0.00,1410005,1329605,1,1
13.00,0.00,1410005,1473004,2,4
13.00,0.00,1410006,1079206,4,11
13.00,0.00,1410006,1449203,3,9
13.00,0.00,1410006,1451202,3,7
13.00,0.00,1410006,1451202,4,11
13.00,0.00,1410006,1473004,4,11
13.00,0.00,1410206,1397005,1,2
13.00,0.00,1410702,1410702,2,6
13.00,0.00,1410702,1451202,1,2
13.00,0.00,1410702,1473004,2,6
13.00,0.00,1410703,1324403,3,7
13.00,0.00,1410703,1324403,4,10
13.00,0.00,1410703,1410703,3,9
13.00,0.00,1410703,1473004,3,9
13.00,0.00,1412202,1233904,2,4
13.00,0.00,1412202,1410006,4,11
13.00,0.00,1412202,1473004,1,1
13.00,0.00,1412202,1473004,2,4
13.00,0.00,1419306,1014602,1,1
13.00,0.00,1419306,1473004,1,3
13.00,0.00,1419306,1473004,2,4
13.00,0.00,1419306,1473004,2,6
13.00,0.00,1419307,1014602,3,8
13.00,0.00,1419307,1473004,3,7
13.00,0.00,1423404,1280702,1,3
13.00,0.00,1423404,1280702,3,7
13.00,0.00,1430706,1182304,2,5
13.00,0.00,1446705,1119805,4,11
13.00,0.00,1446705,1119805,4,11
13.00,0.00,1448502,1029906,2,6
13.00,0.00,1449202,1410005,2,4
13.00,0.00,1449202,1410005,2,5
13.00,0.00,1449203,1410006,3,7
13.00,0.00,1449203,1410006,3,8
13.00,0.00,1451202,1019408,1,1
13.00,0.00,1451202,1052907,1,1
13.00,0.00,1451202,1055902,3,9
13.00,0.00,1451202,1105704,4,10
13.00,0.00,1451202,1129806,1,3
13.00,0.00,1451202,1143302,4,11
13.00,0.00,1451202,1205506,3,8
13.00,0.00,1451202,1226604,3,9
13.00,0.00,1451202,1226604,4,11
13.00,0.00,1451202,1288403,3,9
13.00,0.00,1451202,1295407,4,10
13.00,0.00,1451202,1389101,1,3
13.00,0.00,1451202,1410005,1,2
13.00,0.00,1451202,1410006,3,8
13.00,0.00,1451202,1473004,3,9
13.00,0.00,1452401,1119302,1,1
13.00,0.00,1452401,1410005,1,2
13.00,0.00,1452402,1119302,3,9
13.00,0.00,1452402,1473004,4,11
13.00,0.00,1457002,1329502,1,1
13.00,0.00,1457002,1329502,2,4
13.00,0.00,1457002,1329502,2,5
13.00,0.00,1457002,1329503,3,7
13.00,0.00,1457002,1329503,3,8
13.00,0.00,1457002,1329503,4,10
13.00,0.00,1457002,1473004,1,1
13.00,0.00,1457002,1473004,1,2
13.00,0.00,1457002,1473004,1,3
13.00,0.00,1457002,1473004,2,6
13.00,0.00,1457002,1473004,3,8
13.00,0.00,1457607,1324403,4,11
13.00,0.00,1463502,1324403,3,7
13.00,0.00,1467903,1379610,1,2
13.00,0.00,1467903,1379611,4,11
13.00,0.00,1468305,1019408,1,1
13.00,0.00,1468305,1306106,1,1
13.00,0.00,1468305,1451202,2,4
13.00,0.00,1468306,1451202,3,7
13.00,0.00,1468306,1451202,3,8
13.00,0.00,1470904,1075405,3,8
13.00,0.00,1473004,1039708,4,11
13.00,0.00,1473004,1086803,4,11
13.00,0.00,1473004,1100303,1,1
13.00,0.00,1473004,1129806,2,6
13.00,0.00,1473004,1154006,4,11
13.00,0.00,1473004,1163807,1,2
13.00,0.00,1473004,1163807,2,4
13.00,0.00,1473004,1169707,3,9
13.00,0.00,1473004,1182304,4,11
13.00,0.00,1473004,1217305,1,1
13.00,0.00,1473004,1288403,1,2
13.00,0.00,1473004,1295107,4,11
13.00,0.00,1473004,1319802,4,10
13.00,0.00,1473004,1334207,4,11
13.00,0.00,1473004,1349505,2,4
13.00,0.00,1473004,1379610,1,1
13.00,0.00,1473004,1393008,2,4
13.00,0.00,1473004,1393008,3,9
13.00,0.00,1473004,1402702,1,3
13.00,0.00,1473004,1402702,4,11
13.00,0.00,1473004,1405702,2,5
13.00,0.00,1473004,1410005,1,1
13.00,0.00,1473004,1410005,1,3
13.00,0.00,1473004,1410006,4,11
13.00,0.00,1473004,1412202,1,1
13.00,0.00,1473004,1412202,3,9
13.00,0.00,1473004,1419307,3,9
13.00,0.00,1473004,1419307,4,11
13.00,0.00,1473004,1483106,1,1
13.00,0.00,1473004,1483106,2,6
13.00,0.00,1473004,1484306,3,8
13.00,0.00,1473004,1484306,3,9
13.00,0.00,1473004,1484306,4,10
13.00,0.00,1473004,1490803,2,5
13.00,0.00,1473004,1490804,3,9
13.00,0.00,1473004,1509602,3,9
13.00,0.00,1473802,1144505,1,2
13.00,0.00,1474703,1029906,2,4
13.00,0.00,1474703,1119302,3,9
13.00,0.00,1474703,1176202,3,8
13.00,0.00,1474703,1176202,3,8
13.00,0.00,1474703,1252306,3,8
13.00,0.00,1474703,1252306,4,10
13.00,0.00,1474703,1324402,1,2
13.00,0.00,1474703,1324402,2,4
13.00,0.00,1474703,1405703,4,11
13.00,0.00,1474703,1451202,3,8
13.00,0.00,1474703,1451202,3,9
13.00,0.00,1474703,1474703,2,4
13.00,0.00,1474703,1474703,3,7
13.00,0.00,1477104,1039707,1,3
13.00,0.00,1477104,1039707,2,4
13.00,0.00,1477104,1039707,2,5
13.00,0.00,1477104,1039707,2,6
13.00,0.00,1477104,1039708,3,7
13.00,0.00,1481403,1299206,1,1
13.00,0.00,1482805,1252306,2,4
13.00,0.00,1482805,1281902,2,6
13.00,0.00,1482805,1281902,2,6
13.00,0.00,1484306,1112605,1,3
13.00,0.00,1484306,1473004,3,9
13.00,0.00,1484306,1473004,4,10
13.00,0.00,1484306,1502403,1,1
13.00,0.00,1484306,1502403,1,3
13.00,0.00,1484306,1502403,3,7
13.00,0.00,1484306,1502705,4,10
13.00,0.00,1485602,1547802,2,6
13.00,0.00,1486903,1233904,4,11
13.00,0.00,1486903,1389101,2,4
13.00,0.00,1486903,1451202,4,10
13.00,0.00,1486903,1457002,3,7
13.00,0.00,1486903,1457002,3,8
13.00,0.00,1486903,1486903,3,8
13.00,0.00,1489302,1015706,4,11
13.00,0.00,1490804,1473004,4,11
13.00,0.00,1502403,1502705,3,9
13.00,0.00,1502705,1484306,4,10
13.00,0.00,1504902,1387306,1,2
13.00,0.00,1504902,1387306,4,10
13.00,0.00,1507003,1473004,2,6
13.00,0.00,1507003,1473004,4,10
13.00,0.00,1509602,1473004,4,10
13.00,0.00,1530402,1129806,3,8
13.00,0.00,1530402,1129806,3,9
13.00,0.00,1530402,1129806,4,10
13.00,0.00,1530402,1473004,2,4
13.00,0.00,1530402,1473004,3,8
13.00,0.00,1537002,1473004,1,1
13.00,0.00,1540602,1346706,2,5
13.00,0.00,1547803,1489502,3,8
13.00,0.00,1550801,1003301,4,11
13.00,0.00,1562603,1112605,2,4
13.00,0.00,1562603,1484306,3,8
13.00,0.00,1574101,1281501,1,1
13.00,1.00,1024502,1411902,1,1
13.00,1.00,1091706,1266306,3,8
13.00,1.00,1263804,1263504,1,3
13.00,1.00,1270402,1547802,2,6
13.00,1.00,1270804,1055102,2,6
13.00,1.00,1285105,1055102,3,9
13.00,1.00,1389403,1055102,3,8
13.00,1.00,1555402,1055102,2,5
13.00,2.00,1218406,1494205,3,9
13.00,3.00,1024502,1585302,2,4
13.00,3.00,1030402,1462702,3,9
13.00,3.00,1164601,1265201,4,10
13.00,4.00,1055102,1040505,2,4
13.00,4.00,1371502,1232102,2,5
13.00,5.00,1055102,1283102,3,8
13.00,5.00,1225301,1574101,4,11
13.00,5.00,1336901,1055102,1,2
13.00,5.00,1489502,1547802,1,3
13.00,5.00,1529305,1133602,2,4
13.00,5.00,1574101,1096101,2,6
13.00,5.00,1574101,1225301,2,4
13.00,6.00,1030402,1267605,2,5
13.00,6.00,1055102,1283102,1,2
13.00,6.00,1055102,1413003,1,1
13.00,6.00,1055102,1525706,1,3
13.00,6.00,1091706,1266306,4,11
13.00,6.00,1229402,1024503,4,11
13.00,6.00,1270402,1547802,2,4
13.00,7.00,1024502,1151103,1,2
13.00,7.00,1122706,1055102,2,4
13.00,7.00,1389403,1055102,3,7
13.00,8.00,1055102,1270907,1,2
13.00,8.00,1195205,1428205,3,7
13.00,8.00,1229402,1024503,3,7
13.00,8.00,1264105,1263804,2,5
13.00,8.00,1523602,1124505,2,6
13.00,8.00,1547802,1270402,2,4
13.00,9.00,1277906,1055102,1,2
13.00,10.00,1040505,1055102,3,8
13.00,10.00,1055102,1377002,3,9
13.00,10.00,1093802,1163004,3,9
13.00,10.00,1149202,1055102,3,7
13.00,10.00,1151103,1024502,1,2
13.00,10.00,1263804,1263504,2,5
13.00,10.00,1270907,1055102,1,2
13.00,10.00,1525706,1055102,2,4
13.00,10.00,1639005,1540602,2,6
13.00,11.00,1030402,1267605,1,2
13.00,11.00,1055102,1040505,1,3
13.00,11.00,1055102,1377002,3,8
13.00,11.00,1144505,1231502,3,8
13.00,11.00,1277906,1055102,1,3
13.00,11.00,1285302,1055102,3,9
13.00,11.00,1371005,1055102,2,4
13.00,11.00,1470904,1376705,2,6
13.00,11.00,1481602,1030402,3,9
13.00,11.00,1572102,1547803,4,11
13.00,12.00,1030402,1462702,3,7
13.00,12.00,1055102,1377002,3,9
13.00,12.00,1055102,1377002,4,10
13.00,12.00,1122706,1277906,3,9
13.00,12.00,1133602,1265305,1,3
13.00,12.00,1149202,1055102,1,1
13.00,12.00,1300201,1265201,4,10
13.00,12.00,1377002,1055102,3,8
13.00,12.00,1462702,1030402,4,10
13.00,12.00,1528205,1055102,2,6
13.00,13.00,1017004,1386306,1,2
13.00,13.00,1017004,1393405,4,10
13.00,13.00,1024502,1133602,1,3
13.00,13.00,1055102,1149202,1,1
13.00,13.00,1055102,1219502,1,1
13.00,13.00,1264902,1494205,3,9
13.00,13.00,1285105,1055102,3,8
13.00,13.00,1285302,1055102,2,6
13.00,13.00,1285502,1055102,4,10
13.00,13.00,1489502,1547802,2,4
13.00,13.00,1547803,1270402,3,7
13.00,13.00,1588703,1055102,2,6
13.00,14.00,1040505,1055102,3,7
13.00,14.00,1055102,1195205,3,7
13.00,14.00,1055102,1271905,3,9
13.00,14.00,1055102,1277906,2,4
13.00,14.00,1055102,1336901,2,6
13.00,14.00,1231502,1144505,2,5
13.00,14.00,1231502,1144505,3,7
13.00,14.00,1272005,1024502,2,5
13.00,14.00,1376705,1470904,2,6
13.00,14.00,1413003,1579802,2,5
13.00,14.00,1639005,1540602,3,8
13.00,15.00,1041605,1508505,3,9
13.00,15.00,1055102,1024102,4,11
13.00,15.00,1055102,1285105,3,9
13.00,15.00,1055102,1285302,2,5
13.00,15.00,1055102,1285302,3,9
13.00,15.00,1055102,1377002,4,11
13.00,15.00,1285502,1270907,1,3
13.00,15.00,1462702,1055102,3,8
13.00,15.00,1586206,1055102,3,8
13.00,16.00,1055102,1024102,4,11
13.00,16.00,1124505,1523602,2,6
13.00,16.00,1273701,1105302,3,8
13.00,16.00,1277906,1055102,1,1
13.00,17.00,1030402,1099602,3,8
13.00,17.00,1133602,1024503,4,11
13.00,17.00,1218406,1218406,4,11
13.00,17.00,1231502,1144505,4,10
13.00,17.00,1252306,1406201,1,2
13.00,17.00,1271905,1030402,2,5
13.00,17.00,1277906,1055102,2,4
13.00,17.00,1578502,1397005,1,3
13.00,17.00,1586206,1055102,4,10
13.00,17.00,1586206,1055102,4,10
13.00,18.00,1030402,1271905,3,8
13.00,18.00,1055102,1283102,4,11
13.00,18.00,1055102,1336901,2,4
13.00,18.00,1055102,1579802,3,9
13.00,18.00,1055102,1588703,2,6
13.00,18.00,1124505,1523602,3,8
13.00,18.00,1133602,1267105,2,4
13.00,18.00,1218406,1218406,3,9
13.00,18.00,1346706,1486305,1,3
13.00,18.00,1408804,1494205,1,3
13.00,18.00,1525706,1055102,1,2
13.00,18.00,1586206,1055102,1,3
13.00,19.00,1055102,1285105,1,3
13.00,19.00,1055102,1285502,3,7
13.00,19.00,1144505,1231502,2,5
13.00,19.00,1144505,1231502,4,10
13.00,19.00,1275502,1133602,3,9
13.00,19.00,1283102,1055102,4,11
13.00,19.00,1377002,1283102,2,6
13.00,19.00,1413003,1579802,4,11
13.00,19.00,1523602,1124505,3,8
13.00,19.00,1528205,1055102,1,3
13.00,20.00,1055102,1270804,1,2
13.00,20.00,1055102,1371005,3,8
13.00,20.00,1144505,1231502,3,7
13.00,20.00,1161504,1354102,1,3
13.00,20.00,1232102,1274801,1,3
13.00,20.00,1270907,1285502,1,2
13.00,20.00,1283102,1377002,3,8
13.00,20.00,1371005,1055102,3,9
13.00,20.00,1389402,1055102,1,3
13.00,20.00,1586206,1055102,4,11
13.00,21.00,1023702,1144505,2,4
13.00,21.00,1055102,1040505,3,8
13.00,21.00,1055102,1270907,3,7
13.00,21.00,1124505,1523602,3,7
13.00,21.00,1283102,1040505,3,7
13.00,21.00,1283102,1377002,3,8
13.00,21.00,1285302,1055102,4,10
13.00,21.00,1285502,1270907,1,2
13.00,21.00,1336901,1055102,1,3
13.00,21.00,1586206,1149202,3,7
13.00,22.00,1055102,1586206,1,3
13.00,22.00,1124505,1523602,3,9
13.00,22.00,1283102,1377002,4,10
13.00,22.00,1377002,1040505,1,2
13.00,22.00,1377002,1055102,3,7
13.00,22.00,1377002,1283102,3,8
13.00,22.00,1397006,1387306,4,10
13.00,22.00,1406201,1252306,1,2
13.00,22.00,1523602,1124505,3,9
13.00,23.00,1017004,1272102,2,6
13.00,23.00,1024302,1017004,3,7
13.00,23.00,1055102,1030402,4,11
13.00,23.00,1055102,1462702,3,8
13.00,23.00,1252306,1523101,2,4
13.00,23.00,1270907,1285502,1,1
13.00,23.00,1285302,1055102,1,1
13.00,23.00,1305502,1462801,2,6
13.00,23.00,1397006,1387306,3,8
13.00,23.00,1562603,1502403,1,2
13.00,23.00,1579802,1413003,4,10
13.00,23.00,1660301,1164601,3,8
13.00,24.00,1023702,1144505,1,2
13.00,24.00,1055102,1413003,1,2
13.00,24.00,1194102,1387306,3,9
13.00,24.00,1199702,1252306,2,4
13.00,24.00,1277906,1055102,3,8
13.00,24.00,1336901,1423404,3,7
13.00,24.00,1462702,1055102,2,6
13.00,25.00,1005601,1509101,3,8
13.00,25.00,1133602,1105302,3,8
13.00,25.00,1252306,1261001,3,9
13.00,25.00,1270907,1285502,4,11
13.00,25.00,1509101,1005601,3,8
13.00,25.00,1572102,1489502,3,9
13.00,26.00,1024502,1133602,2,5
13.00,26.00,1030402,1055102,2,5
13.00,26.00,1055102,1122706,3,8
13.00,26.00,1055102,1149202,4,11
13.00,26.00,1055102,1283102,2,6
13.00,26.00,1270804,1055102,1,3
13.00,26.00,1336901,1055102,3,9
13.00,26.00,1336901,1423404,1,3
13.00,26.00,1377002,1040505,1,3
13.00,26.00,1447402,1163004,4,11
13.00,26.00,1579802,1413003,4,11
13.00,27.00,1055102,1122706,4,11
13.00,27.00,1055102,1270907,2,5
13.00,27.00,1055102,1277906,3,8
13.00,27.00,1144505,1023702,2,5
13.00,27.00,1218406,1218406,4,10
13.00,27.00,1261001,1252306,3,9
13.00,27.00,1272102,1017004,3,9
13.00,27.00,1285105,1055102,4,10
13.00,27.00,1305502,1660301,2,5
13.00,27.00,1346706,1540602,3,9
13.00,27.00,1410703,1467303,3,9
13.00,27.00,1462801,1265201,3,7
13.00,27.00,1586206,1055102,4,10
13.00,27.00,1639005,1346706,4,11
13.00,28.00,1020401,1523101,1,1
13.00,28.00,1024503,1133602,3,7
13.00,28.00,1045502,1014005,2,6
13.00,28.00,1055102,1122706,4,10
13.00,28.00,1285105,1270804,3,8
13.00,28.00,1482805,1252306,1,3
13.00,28.00,1523602,1124505,3,7
13.00,29.00,1024102,1270907,4,11
13.00,29.00,1055102,1371005,3,7
13.00,29.00,1270907,1024102,4,10
13.00,30.00,1005601,1509101,3,7
13.00,30.00,1055102,1336901,1,1
13.00,30.00,1408804,1264902,2,6
13.00,30.00,1588703,1055102,3,9
13.00,31.00,1055102,1276902,4,11
13.00,31.00,1133602,1024503,3,9
13.00,31.00,1275502,1133602,1,1
13.00,31.00,1275502,1267105,1,2
13.00,31.00,1341503,1338105,1,2
13.00,31.00,1387306,1397006,3,8
13.00,31.00,1462801,1265201,3,8
13.00,31.00,1523101,1252306,2,5
13.00,32.00,1020401,1252306,2,6
13.00,32.00,1029906,1387306,4,11
13.00,32.00,1055102,1389403,3,7
13.00,32.00,1133602,1538502,3,7
13.00,32.00,1285502,1055102,3,7
13.00,32.00,1462702,1055102,4,11
13.00,32.00,1572505,1163004,4,11
13.00,33.00,1024503,1151103,3,7
